gain	4	43	-101.87
gain	43	4	-101.87
gain	4	44	-109.80
gain	44	4	-109.80
gain	4	45	-94.03
gain	45	4	-94.03
gain	4	46	-104.02
gain	46	4	-104.02
gain	4	47	-90.42
gain	47	4	-90.42
gain	4	48	-93.81
gain	48	4	-93.81
gain	5	6	-66.26
gain	6	5	-66.26
gain	5	7	-98.49
gain	7	5	-98.49
gain	5	8	-94.29
gain	8	5	-94.29
gain	5	9	-90.37
gain	9	5	-90.37
gain	5	10	-84.13
gain	10	5	-84.13
gain	5	11	-73.95
gain	11	5	-73.95
gain	5	12	-68.57
gain	12	5	-68.57
gain	5	13	-84.47
gain	13	5	-84.47
gain	5	14	-95.58
gain	14	5	-95.58
gain	5	15	-86.32
gain	15	5	-86.32
gain	5	16	-84.27
gain	16	5	-84.27
gain	5	17	-86.56
gain	17	5	-86.56
gain	5	18	-84.42
gain	18	5	-84.42
gain	5	19	-85.91
gain	19	5	-85.91
gain	5	20	-94.62
gain	20	5	-94.62
gain	5	21	-92.00
gain	21	5	-92.00
gain	5	22	-88.43
gain	22	5	-88.43
gain	5	23	-99.30
gain	23	5	-99.30
gain	5	24	-92.19
gain	24	5	-92.19
gain	5	25	-88.40
gain	25	5	-88.40
gain	5	26	-83.92
gain	26	5	-83.92
gain	5	27	-89.20
gain	27	5	-89.20
gain	5	28	-92.88
gain	28	5	-92.88
gain	5	29	-98.05
gain	29	5	-98.05
gain	5	30	-90.00
gain	30	5	-90.00
gain	5	31	-94.02
gain	31	5	-94.02
gain	5	32	-94.46
gain	32	5	-94.46
gain	5	33	-87.69
gain	33	5	-87.69
gain	5	34	-99.28
gain	34	5	-99.28
gain	5	35	-99.63
gain	35	5	-99.63
gain	5	36	-99.75
gain	36	5	-99.75
gain	5	37	-99.20
gain	37	5	-99.20
gain	5	38	-96.55
gain	38	5	-96.55
gain	5	39	-95.62
gain	39	5	-95.62
gain	5	40	-89.89
gain	40	5	-89.89
gain	5	41	-92.32
gain	41	5	-92.32
gain	5	42	-97.92
gain	42	5	-97.92
gain	5	43	-94.42
gain	43	5	-94.42
gain	5	44	-100.25
gain	44	5	-100.25
gain	5	45	-95.49
gain	45	5	-95.49
gain	5	46	-95.28
gain	46	5	-95.28
gain	5	47	-108.01
gain	47	5	-108.01
gain	5	48	-101.54
gain	48	5	-101.54
gain	6	7	-101.74
gain	7	6	-101.74
gain	6	8	-96.69
gain	8	6	-96.69
gain	6	9	-98.32
gain	9	6	-98.32
gain	6	10	-83.28
gain	10	6	-83.28
gain	6	11	-87.55
gain	11	6	-87.55
gain	6	12	-81.19
gain	12	6	-81.19
gain	6	13	-80.17
gain	13	6	-80.17
gain	6	14	-100.23
gain	14	6	-100.23
gain	6	15	-105.32
gain	15	6	-105.32
gain	6	16	-97.17
gain	16	6	-97.17
gain	6	17	-79.19
gain	17	6	-79.19
gain	6	18	-87.94
gain	18	6	-87.94
gain	6	19	-85.49
gain	19	6	-85.49
gain	6	20	-73.40
gain	20	6	-73.40
gain	6	21	-99.56
gain	21	6	-99.56
gain	6	22	-88.16
gain	22	6	-88.16
gain	6	23	-98.75
gain	23	6	-98.75
gain	6	24	-95.51
gain	24	6	-95.51
gain	6	25	-87.48
gain	25	6	-87.48
gain	6	26	-85.49
gain	26	6	-85.49
gain	6	27	-90.46
gain	27	6	-90.46
gain	6	28	-96.44
gain	28	6	-96.44
gain	6	29	-93.90
gain	29	6	-93.90
gain	6	30	-95.77
gain	30	6	-95.77
gain	6	31	-97.48
gain	31	6	-97.48
gain	6	32	-91.97
gain	32	6	-91.97
gain	6	33	-91.44
gain	33	6	-91.44
gain	6	34	-83.91
gain	34	6	-83.91
gain	6	35	-101.78
gain	35	6	-101.78
gain	6	36	-96.82
gain	36	6	-96.82
gain	6	37	-102.15
gain	37	6	-102.15
gain	6	38	-100.90
gain	38	6	-100.90
gain	6	39	-94.92
gain	39	6	-94.92
gain	6	40	-102.83
gain	40	6	-102.83
gain	6	41	-93.11
gain	41	6	-93.11
gain	6	42	-99.93
gain	42	6	-99.93
gain	6	43	-97.92
gain	43	6	-97.92
gain	6	44	-96.82
gain	44	6	-96.82
gain	6	45	-99.08
gain	45	6	-99.08
gain	6	46	-100.73
gain	46	6	-100.73
gain	6	47	-106.07
gain	47	6	-106.07
gain	6	48	-101.18
gain	48	6	-101.18
gain	7	8	-78.17
gain	8	7	-78.17
gain	7	9	-80.83
gain	9	7	-80.83
gain	7	10	-84.43
gain	10	7	-84.43
gain	7	11	-97.21
gain	11	7	-97.21
gain	7	12	-102.24
gain	12	7	-102.24
gain	7	13	-99.67
gain	13	7	-99.67
gain	7	14	-70.39
gain	14	7	-70.39
gain	7	15	-76.05
gain	15	7	-76.05
gain	7	16	-86.95
gain	16	7	-86.95
gain	7	17	-96.48
gain	17	7	-96.48
gain	7	18	-94.35
gain	18	7	-94.35
gain	7	19	-96.61
gain	19	7	-96.61
gain	7	20	-105.93
gain	20	7	-105.93
gain	7	21	-80.87
gain	21	7	-80.87
gain	7	22	-83.38
gain	22	7	-83.38
gain	7	23	-87.60
gain	23	7	-87.60
gain	7	24	-83.15
gain	24	7	-83.15
gain	7	25	-95.78
gain	25	7	-95.78
gain	7	26	-98.01
gain	26	7	-98.01
gain	7	27	-110.51
gain	27	7	-110.51
gain	7	28	-86.05
gain	28	7	-86.05
gain	7	29	-89.48
gain	29	7	-89.48
gain	7	30	-82.54
gain	30	7	-82.54
gain	7	31	-100.72
gain	31	7	-100.72
gain	7	32	-97.56
gain	32	7	-97.56
gain	7	33	-94.56
gain	33	7	-94.56
gain	7	34	-115.71
gain	34	7	-115.71
gain	7	35	-87.66
gain	35	7	-87.66
gain	7	36	-93.61
gain	36	7	-93.61
gain	7	37	-99.51
gain	37	7	-99.51
gain	7	38	-90.86
gain	38	7	-90.86
gain	7	39	-94.13
gain	39	7	-94.13
gain	7	40	-92.37
gain	40	7	-92.37
gain	7	41	-98.52
gain	41	7	-98.52
gain	7	42	-99.75
gain	42	7	-99.75
gain	7	43	-94.11
gain	43	7	-94.11
gain	7	44	-92.20
gain	44	7	-92.20
gain	7	45	-91.69
gain	45	7	-91.69
gain	7	46	-99.63
gain	46	7	-99.63
gain	7	47	-97.14
